name,adsorption
qmof-25097fe,18.2310319354
qmof-250bcfe,5.2112797973
qmof-25172f2,1.832659468
qmof-2522b56,4.5422583684
qmof-2530fd3,8.0377926042
qmof-2531f43,4.4690439919
qmof-25323e3,0.405868307
qmof-2549388,10.0176186627
qmof-2556db0,4.4943690359
qmof-25615fd,11.2045396828
qmof-2563b1d,4.3214930642
qmof-257e499,6.5837334097
qmof-258a220,11.7475133812
qmof-2593f7a,1.9971515473
qmof-25a03d3,7.3375959988
qmof-25b107a,9.1798137553
qmof-25bf9fa,1.1506335288
qmof-25cd768,2.2460594476
qmof-25d399e,11.1055816874
qmof-25d4e9e,6.2199498498
qmof-25da5b8,4.6170663477
qmof-25dcace,2.8714696843
qmof-25e0d36,2.7014020915
qmof-25f9758,1.0039228844
qmof-2605824,0.0
qmof-260d2c2,2.5789754698
qmof-261717e,2.3699585759
qmof-2634ae7,15.00200078
qmof-2636c37,5.6714418609
qmof-263b2dd,9.1671184349
qmof-263fad6,6.0131981514
qmof-263fe94,13.9912381939
qmof-26447ba,12.4169009335
qmof-264c381,2.7063036893
qmof-2665f66,11.2754924681
qmof-26670ca,4.5537122127
qmof-267b04e,1.75589045
qmof-267f8b8,2.9952288079
qmof-268888c,4.9106905704
qmof-2689225,2.1430799787
qmof-26920f5,6.7984671541
qmof-269e2b1,8.9452495759
qmof-26a5292,6.7208357191
qmof-26b1eed,0.0
qmof-26b69bc,2.3575746496
qmof-26c23d6,9.320781018
qmof-26d0da3,2.8816951441
qmof-26d7f43,3.0716340093
qmof-26dc3b8,1.7693273448
qmof-26df13b,3.9515903293
qmof-26e476a,10.2913110499
qmof-26f482f,2.2732223172
qmof-26fbb22,2.9115147439
qmof-270bfcd,1.0790754757
qmof-271c0b2,1.6765485884
qmof-272c907,2.6377936702
qmof-273a582,4.5838359211
qmof-275272e,10.4266072042
qmof-275ec22,2.7790943557
qmof-276e333,12.4547492413
qmof-276fc31,7.6578034045
qmof-277f9e3,8.3003182318
qmof-277fc99,3.3333882154
qmof-279dffa,6.8711379265
qmof-27a6787,1.1902826312
qmof-27b7e03,2.8000479266
qmof-27ba6e2,14.8411450813
qmof-27baed2,4.9454070127
qmof-27cac2c,1.6791811021
qmof-27df637,16.6561861052
qmof-27df7c3,0.0008255439
qmof-27e06c0,6.0934408877
qmof-27e2c83,6.4731856352
qmof-280792c,3.3600033869
qmof-280a103,9.2884031304
qmof-2819d4e,0.0
qmof-2831c65,14.4594505161
qmof-283cd9f,5.5512908068
qmof-2846d73,5.4189641182
qmof-28498f0,2.9279898553
qmof-2855399,15.2824079007
qmof-285770a,9.1546660502
qmof-285773f,2.8028279788
qmof-2875770,1.8116189609
qmof-287b33e,14.5769329824
qmof-288d36e,1.7837676394
qmof-289df5f,3.4920625948
qmof-28acf7f,4.1052510883
qmof-28c2c0e,1.9352664709
qmof-28cf744,6.0808729248
qmof-28d73ee,8.4382240969
qmof-28e7dd1,5.2770585598
qmof-28ef1e5,3.8898509403
qmof-28f98c4,19.1400411211
qmof-29040b3,0.8969187478
qmof-29106ae,21.2971424594
qmof-291b6b8,0.4648590915
qmof-292f4be,1.7351278474
qmof-293bef6,4.827113729
qmof-293c249,2.536274779
qmof-293ef61,4.742698966
qmof-2956a93,10.787466771
qmof-296785d,2.5605825731
qmof-296feb8,1.7789024141
qmof-2972f3b,1.2422302378
qmof-29755e5,1.6075048941
qmof-2991840,2.0291498564
qmof-29b290a,1.790915474
qmof-29be2c9,4.5340175475
qmof-29c0bd6,1.9632715194
qmof-29c7dbe,13.4710125703
qmof-29d5123,2.0067163819
qmof-29f1fa9,4.7862876702
qmof-2a10237,3.2493968352
qmof-2a29927,0.6860376814
qmof-2a38a87,0.0
qmof-2a38bcc,0.0
qmof-2a39bb7,0.0002078909
qmof-2a46038,0.7671682346
qmof-2a4c288,20.1776099705
qmof-2a5ad82,4.3178510406
qmof-2a5beeb,17.8288300381
qmof-2a66433,3.6869837984
qmof-2a66aa3,2.8924725592
qmof-2a66c48,4.386783062
qmof-2a6bcbd,0.9042776729
qmof-2a6d3cc,11.5473099527
qmof-2aa55ae,0.0
qmof-2aaaa2a,4.8227803512
qmof-2adc999,4.1795311325
qmof-2ae9d62,6.9051616896
qmof-2aecb3c,0.069598442
qmof-2b10e5e,8.6576528758
qmof-2b1d7b8,11.0514429938
qmof-2b207a3,0.0001682457
qmof-2b24084,4.3396401146
qmof-2b284cb,4.8642202757
qmof-2b2e2fd,1.5655743653
qmof-2b58edc,1.2749117403
qmof-2b64584,2.1167367319
qmof-2b65e1f,6.1061871698
qmof-2b7dbda,10.3999734877
qmof-2b9efc6,1.4026818523
qmof-2ba6a09,9.0539844339
qmof-2bae975,1.5924537636
qmof-2bd5e0f,18.1142754259
qmof-2bdd6ef,5.7260528995
qmof-2bf3de2,2.8365761999
qmof-2bf6c21,12.4520645539
qmof-2bff013,5.575202598
qmof-2c06bb8,4.2410579634
qmof-2c0fa92,2.4686435425
qmof-2c173c2,0.0
qmof-2c17849,0.0
qmof-2c1dd80,4.62304002
qmof-2c2f45b,6.267176332
qmof-2c3b167,4.1590292058
qmof-2c408e6,2.780821689
qmof-2c42f2a,7.5853324885
qmof-2c46c8a,11.0819212851
qmof-2c52fd4,1.9002754002
qmof-2c7948e,2.5908775618
qmof-2c7b82d,8.5511083888
qmof-2cac69d,13.9804246462
qmof-2cc02cf,5.2762226283
qmof-2cc1b33,9.0330966176
qmof-2cd9068,8.6989641692
qmof-2cda290,3.0223785942
qmof-2cdf06a,6.505798829
qmof-2cf5504,11.863927819
qmof-2cfb7a7,2.4070539337
qmof-2d067ad,1.7427359903
qmof-2d0ea93,0.6368040477
qmof-2d0fa88,7.4007568967
qmof-2d1ab29,5.0851586721
qmof-2d2b8f2,1.544553154
qmof-2d48467,9.0384427924
qmof-2d4b95d,7.1856496552
qmof-2d5d814,6.6854754503
qmof-2d6d0e3,4.1414244093
qmof-2d6e25d,13.8841501706
qmof-2d7b141,0.0
qmof-2d7eb5a,7.2180072057
qmof-2d7ec53,0.0006939239
qmof-2d84c77,5.1038965367
qmof-2d86fa0,10.6038831111
qmof-2d8d50c,9.4270669411
qmof-2d90005,13.1092453407
qmof-2da37e8,12.905425038
qmof-2dab706,4.0098123907
qmof-2dbf6de,11.0901887639
qmof-2dc3acb,2.861171347
qmof-2dc97fa,0.7201770343
qmof-2de4c15,0.0
qmof-2dfbd1a,4.537603716
qmof-2e1a19d,1.7971581353
qmof-2e1bdda,0.771354838
qmof-2e2337f,6.733910469
qmof-2e27258,6.9285492654
qmof-2e2bcea,14.5690067888
qmof-2e2ea03,7.3873520248
qmof-2e34efd,8.7208215049
qmof-2e8198f,3.1436005052
qmof-2e932db,3.1980590464
qmof-2eaaadb,6.453866562
qmof-2eac1e9,1.2092293186
qmof-2ec307c,1.6009724397
qmof-2eea506,2.1019921753
qmof-2efade9,0.1183613315
qmof-2f0e952,1.239356157
qmof-2f13274,11.2112471922
qmof-2f226ec,7.5106412379
qmof-2f29597,0.9536564351
qmof-2f3b6d6,0.7830388352
qmof-2f4f5e2,2.0852450274
qmof-2f5ad9e,3.1702140009
qmof-2f63607,1.098082089
qmof-2f6a6a9,1.1900618474
qmof-2f736ac,4.9915290441
qmof-2f9c233,6.0656729853
qmof-2fa0c87,1.4233528971
qmof-2fa85e9,1.2707129657
qmof-2fabd00,6.7053660613
qmof-2facfc9,4.4728429647
qmof-2fd7be7,1.8438687911
qmof-2fe05e8,6.0011595691
qmof-2ff52f1,2.3552439826
qmof-2ff6bbd,5.7600063611
qmof-2ff6d74,6.6588872361
qmof-3010cb1,9.6372733429
qmof-3015109,2.6202327065
qmof-301845c,6.8445980946
qmof-3019c97,2.2971692164
qmof-3026c2e,3.1808632942
qmof-30293ad,8.3729237375
qmof-302ad52,5.0718360686
qmof-303620d,6.8364436683
qmof-3043836,1.8718510391
qmof-304d957,13.2632580728
qmof-305bca1,8.7341551238
qmof-305c717,1.3301261255
qmof-3062571,0.4114033887
qmof-30641d6,4.1156907434
qmof-306aa03,1.3045820178
qmof-307d2e1,1.7182949606
qmof-30870a6,1.5401131573
qmof-308748b,2.1735340499
qmof-308beb7,0.1054908117
qmof-308fadd,0.0087503539
qmof-30a8228,3.6207755718
qmof-30b35a0,5.3572888052
qmof-30b4df3,1.5805193375
qmof-30b752e,0.7149877225
qmof-30d0a05,8.7483345513
qmof-30dfda8,9.4563896762
qmof-30f908c,5.2800060878
qmof-311d91b,1.340425586
qmof-311e4d4,3.202054459
qmof-311f528,1.1617741234
qmof-3133aaf,3.0253882704
qmof-3133b45,1.0267857917
qmof-3135ad4,0.5330145375
qmof-313a3a9,4.4460862586
qmof-314b14f,3.3078394183
qmof-314b4d0,3.3378211509
qmof-31585f8,2.6900368455
qmof-3168ba7,13.1415692078
qmof-316a890,3.8839909301
qmof-3172fe0,0.0
qmof-31812e1,4.1280146322
qmof-318281a,1.0775843284
qmof-3183880,5.1679943942
qmof-31b7998,0.8725407869
qmof-31bac1a,11.0157892292
qmof-31bf571,1.2739013313
qmof-31ce794,0.0018828511
qmof-31db037,2.3285322812
qmof-31e0669,2.2346297071
qmof-320bc35,10.326070472
qmof-322e474,0.0
qmof-326f778,0.0
qmof-327888f,17.4005466107
qmof-32894ad,0.2374662863
qmof-32a57b9,5.2813840616
qmof-32b966b,0.9405242803
qmof-32c07bc,10.3900473327
qmof-32cde2f,0.997041673
qmof-32d0b5f,2.6071747941
qmof-32dc85c,0.8460667287
qmof-32df618,3.6133309717
qmof-32fa595,1.6760036111
qmof-3300f6d,2.258299057
qmof-3311ce4,10.5278153513
qmof-33426df,3.87412558
qmof-3343792,9.5049594548
qmof-334c891,1.7122370588
qmof-33535cf,1.8893873361
qmof-3356268,0.9412026379
qmof-3362f4b,1.5663302796
qmof-3366fb1,16.4481664135
qmof-33704d1,6.5416285079
qmof-33775e9,0.2961929957
qmof-33a1180,3.3822785614
qmof-33b0cbe,1.0454575799
qmof-33c5b15,3.3364426909
qmof-33c6e83,21.0733679579
qmof-33d0d22,6.3941555692
qmof-340b60d,3.8360740726
qmof-3422a7a,0.4065290914
qmof-34239b6,0.772194431
qmof-3433e2e,3.71430888
qmof-3438d5e,6.6209732108
qmof-34451ee,9.5984717794
qmof-344d33b,2.795444624
qmof-344e01a,6.095298605
qmof-344ed8d,1.8710910938
qmof-3450d20,5.5864592973
qmof-3458e32,4.7488427648
qmof-345d728,1.9510306269
qmof-34626db,0.2402702779
qmof-3467823,21.0112570237
qmof-3477ecf,5.1008906912
qmof-347c03b,6.3338685664
qmof-3480067,0.4511266695
qmof-348cf26,5.2829029631
qmof-349a9a4,7.4934234836
qmof-349c5f1,0.9227572068
qmof-34b904a,7.0593057008
qmof-34bb4c6,6.7099068129
qmof-34c6dd2,1.6631499119
qmof-34e2533,1.7405337502
qmof-350ecfc,2.4687640266
qmof-35465ea,10.8879857299
qmof-355e9d2,0.2445090543
qmof-356051c,5.4959460102
qmof-3569d68,2.5140164359
qmof-358ca87,3.6390760077
qmof-35a1fbe,11.4460111079
qmof-35c8beb,18.9554586991
qmof-35cbef3,3.2212135573
qmof-35da657,9.0932122956
qmof-35e0b44,2.7180713943
qmof-35e2d08,8.2267466596
qmof-35e3fcd,8.5685640837
qmof-35f76d8,6.73822e-05
qmof-3611f73,1.7397091536
qmof-361324a,6.4122353948
qmof-361489d,2.8041450357
qmof-361ef97,13.7965277631
qmof-3620829,24.8712596002
qmof-362bef5,9.3407467183
qmof-3630fc5,6.1084680131
qmof-3642ccf,9.4394792247
qmof-365993a,1.12519833
qmof-365a308,5.3495238754
qmof-36637a2,6.3352417341
qmof-3663888,2.4774466509
qmof-369262d,14.051900693
qmof-369e546,11.2593090172
qmof-36a096b,1.9124544054
qmof-36d05de,6.9368666899
qmof-36d73a2,11.6764400439
qmof-36e178b,7.8221618721
qmof-36ea904,4.2816033392
qmof-36f1dad,0.6926454352
qmof-370639b,1.0709825107
qmof-3710948,0.0
qmof-37173e4,3.7794e-06
qmof-371eb98,0.9151048339
qmof-372862a,2.9168403642
qmof-3736d07,12.4210663945
qmof-37419af,2.6468430336
qmof-3747ebf,4.1524670585
qmof-3751e61,12.5041716222
qmof-376ea57,11.2885932445
qmof-377088f,13.4733514004
qmof-379b14c,3.7868288281
qmof-379cac0,3.1955155778
qmof-379d04e,5.4355631173
qmof-37abdc8,3.1409212126
qmof-37c4e53,2.6808262904
qmof-37ce617,13.8802968113
qmof-37d0bc7,1.4375592843
qmof-37d4c1f,6.9053054715
qmof-37ec311,2.2966008505
qmof-37f3872,8.0140702977
qmof-37f5b8b,12.8577678357
qmof-37ff53b,3.6718383301
qmof-380313c,1.0391499633
qmof-380c3ba,1.1562065371
qmof-38110c9,5.1815315432
qmof-3816edb,2.7975282379
qmof-382b996,1.4779969609
qmof-3830979,5.9327151909
qmof-3843ed6,1.3672458936
qmof-38471da,3.219896093
qmof-384ba2d,7.4125877164
qmof-3854840,2.9985927067
qmof-3855e24,2.4513577925
qmof-385b6d0,2.3054689507
qmof-386ffdd,0.1132817921
qmof-3873aad,0.7966773832
qmof-387bd70,0.0533264414
qmof-38ae9d1,2.9415412776
qmof-38c1bdc,1.5854232122
qmof-38c31e8,3.5943925709
qmof-38c74f5,9.5696285791
qmof-38e57cf,1.1728439681
qmof-38eac89,9.4063406334
qmof-38fda8a,1.6516493798
qmof-39099d2,2.2840774218
qmof-391b266,11.8005040676
qmof-391d6b2,3.6984219712
qmof-39217f4,6.69229e-05
qmof-3926452,25.1781297673
qmof-3948834,4.0605904411
qmof-394c590,10.0643123762
qmof-3957f91,2.6914659478
qmof-396346d,4.7166949555
qmof-3966050,4.5717233992
qmof-3983644,2.2027953171
qmof-3993bd4,4.988389996
qmof-399a9ae,12.2457364724
qmof-39a14c2,0.8562425473
qmof-39ac50b,7.5201745183
qmof-39c37e1,0.0
qmof-39c9aa4,3.5738993998
qmof-39e9da1,8.3436444488
qmof-39ee1ff,8.8575388115
qmof-39f5039,0.0
qmof-39fec9e,4.1680113212
qmof-3a01552,4.5121213432
qmof-3a17125,1.1825785655
qmof-3a2fafd,2.1295341479
qmof-3a3414f,2.437729985
qmof-3a40928,1.6223233827
qmof-3a44113,20.9454076941
qmof-3a578f8,9.3947881074
qmof-3a5888d,4.3226456522
qmof-3a762f1,11.0964102183
qmof-3a8ea62,0.2994598484
qmof-3a95f6e,4.857107495
qmof-3a9ad54,5.8958983831
qmof-3a9cbbf,2.2451024821
qmof-3aa5315,0.7969135582
qmof-3ab81f0,2.3801012754
qmof-3ac3d82,1.6054049416
qmof-3acfc49,13.1723513851
qmof-3adbe2b,6.0318537324
qmof-3ae6dad,3.1668670027
qmof-3aea4c9,11.9842365896
qmof-3aef9ac,1.5849242482
qmof-3b03b08,1.6556108376
qmof-3b090b8,6.1025113549
qmof-3b1bdfe,4.5298629615
qmof-3b1c2bf,1.8550763635
qmof-3b397bb,5.6290437892
qmof-3b418e4,1.3191108423
qmof-3b48e5d,4.512309861
qmof-3b54739,2.1131377865
qmof-3b556a3,4.4032344123
qmof-3b6404c,5.085123016
qmof-3b648fa,1.0846043863
qmof-3b672a9,0.0001019962
qmof-3b6e003,1.4154335904
qmof-3b8baba,2.56041484
qmof-3b8de98,1.8202106868
qmof-3ba428a,7.933039001
qmof-3bb2216,1.560240047
qmof-3bb58fe,15.7364342254
qmof-3bc2493,1.2177029047
qmof-3bd7f7d,6.6022387465
qmof-3bd80fc,8.8877088834
qmof-3bddfea,1.2998936813
qmof-3be1907,2.2276718207
qmof-3be3004,0.89717468
qmof-3beea42,5.5995831076
qmof-3bf519f,1.6927054064
qmof-3bf57c7,10.065350173
qmof-3bf9a94,6.5556139274
qmof-3bfcb01,3.0060713841
qmof-3c1695e,6.4537774491
qmof-3c1d573,7.484000027
qmof-3c3b297,9.9168682916
qmof-3c42ae2,1.6890593714
qmof-3c4af4a,8.5929743891
qmof-3c4fdf0,18.0733390746
qmof-3c52004,2.3289177275
qmof-3c5606f,1.3780377712
qmof-3c63b34,12.2352137041
qmof-3c64d87,0.1570682765
qmof-3c773f5,16.883309177
qmof-3c797de,0.2611528361
qmof-3c935c8,4.393926387
qmof-3c9c79f,10.6770193164
qmof-3c9f875,0.0
qmof-3cb39d1,1.8210089423
qmof-3cc0d7f,0.4746515163
qmof-3cc8d7b,0.0
qmof-3cd008c,10.1254069663
qmof-3cd126c,12.2075100284
qmof-3cd6c37,2.4795871246
qmof-3cdafab,17.8772971928
qmof-3ce4a78,3.9573958725
qmof-3cfc4c8,0.0
qmof-3d0d93c,0.7037190472
qmof-3d2f7b4,9.6682335664
qmof-3d37893,9.3505772507
qmof-3d403e9,6.9515383262
qmof-3d42878,2.3619094652
qmof-3d45a02,1.5894901567
qmof-3d5b416,1.0937922245
qmof-3d670d8,15.7538871917
qmof-3d69dee,8.0227758888
qmof-3d70d00,1.1635830018
qmof-3d7169c,3.5525408989
qmof-3d7f145,5.5804735896
qmof-3d85027,20.1262402244
qmof-3d85a5e,0.0
qmof-3d9a749,0.8223870533
qmof-3d9ac1d,0.5885938119
qmof-3da84ce,14.2918645058
qmof-3daccc9,4.3275165049
qmof-3dafa19,9.2573152512
qmof-3de33e8,1.4195824382
qmof-3df48c9,0.6926147001
qmof-3dfbcbd,0.0
qmof-3e0685e,7.0242288889
qmof-3e11821,0.5960426026
qmof-3e2b99e,5.6895342964
qmof-3e43357,0.4330761292
qmof-3e52596,11.7069429697
qmof-3e5a59b,0.7773158555
qmof-3e6426e,10.9686472184
qmof-3e64bdb,1.9245969017
qmof-3e7690a,1.8377957779
qmof-3e925fc,0.0611330591
qmof-3e92cd3,11.016685237
qmof-3ea18fa,0.0004024436
qmof-3ea6cae,2.7652848006
qmof-3eac45e,18.2499581705
qmof-3eb70fd,7.3974461012
qmof-3ec17f9,2.1617308262
qmof-3eca592,3.3709841683
qmof-3ecaab7,9.4812508701
qmof-3ed2303,3.6637807803
qmof-3ed9eea,1.0039511945
qmof-3ede64b,8.0275749929
qmof-3eec122,0.7368044531
qmof-3eee18d,2.2353884384
qmof-3eeeed6,5.9394940473
qmof-3ef068e,17.2966072995
qmof-3ef4448,7.7607227212
qmof-3f035fa,2.3818121606
qmof-3f1fb36,3.8032779421
qmof-3f2647a,5.1029638032
qmof-3f26b0e,12.9137056815
qmof-3f348f5,1.5866284688
qmof-3f4a719,0.7858344956
qmof-3f4c77b,1.9935244209
qmof-3f60c96,15.1991803958
qmof-3f653e6,10.8976253858
qmof-3fa90d2,11.6447432834
qmof-3fb0086,3.0741476412
qmof-3fb24cf,17.3709086157
qmof-3fc9985,3.6247890452
qmof-3fcd371,5.4165926451
qmof-3fcf6ee,4.6982979498
qmof-3fd032f,0.7801502778
qmof-3fe24b2,5.2041292714
qmof-3fe445a,6.2389575893
qmof-3ff5349,2.2876152856
qmof-3ff7d04,5.4083375066
qmof-3ff9206,2.2638001709
qmof-4010ec2,6.7995717235
qmof-4021069,0.0
qmof-4028dc6,3.2347350053
qmof-4048940,15.7657522971
qmof-4050181,3.4289492745
qmof-4060ec8,1.9367610389
qmof-406165e,4.0513273482
qmof-40713e8,5.5849063517
qmof-4086205,0.0004106156
qmof-409a8b7,10.0565647135
qmof-409e539,3.4260788412
qmof-40b01a1,0.8912873937
qmof-40b4826,3.6898481509
qmof-40b4fc7,5.3565289678
qmof-40c4e6c,7.4975075372
qmof-40d569a,4.7519691131
qmof-40d903d,4.5120829307
qmof-40d9081,3.2767449118
qmof-40df442,8.8086624317
qmof-40eaaed,8.8400476298
qmof-40edf6a,5.365652025
qmof-40eecfd,0.5649337478
qmof-40f78ce,17.6903642665
qmof-40fadd9,10.9138369658
qmof-41074b5,5.746955045
qmof-4107527,1.3592200071
qmof-41141ee,8.9330499769
qmof-412a7c1,2.9204858577
qmof-412a896,5.7193371186
qmof-4134e8a,0.0
qmof-413599e,8.0615531346
qmof-4138536,3.0130890128
qmof-413fe22,1.9369534218
qmof-417545d,13.7810900974
qmof-417c826,2.6075084085
qmof-418ac25,11.4067688357
qmof-4190be0,2.2226810988
qmof-419f734,9.4942719449
qmof-41a9f24,0.0
qmof-41acdfe,3.4291285912
qmof-41ae7d7,6.7075272525
qmof-41b92d0,5.4870167119
qmof-41c3d42,5.56785319
qmof-41c609e,8.3445595953
qmof-41ca5a1,3.22576e-05
qmof-41cd4ee,0.0
qmof-41f5a4b,2.4171028577
qmof-4203cdb,0.5913799708
qmof-42062c2,1.8582086764
qmof-421195c,0.4704958245
qmof-4213381,7.9924369818
qmof-4234b3d,6.85384e-05
qmof-424ce8c,11.1065444777
qmof-4256080,3.5718023815
qmof-425fd89,1.376656474
qmof-4268462,13.6011233009
qmof-4268a9c,0.7699057453
qmof-4296a72,5.9868182309
qmof-42a8827,10.7750484204
qmof-42ad75b,0.157660612
qmof-42b6a5d,13.4941203235
qmof-42b6d9f,0.9325761094
qmof-42cd6b1,13.7043957358
qmof-42d5f8c,3.7021687047
qmof-42e7848,9.8276635587
qmof-42e8bf9,1.0807551118
qmof-43001f3,14.0338350457
qmof-4300cc0,8.3776775864
qmof-4304595,3.4090602844
qmof-4315d6e,1.1549620303
qmof-431b93f,6.2399729719
qmof-431f8cc,16.1049566919
qmof-4321050,1.5355706998
qmof-4333405,2.4239610752
qmof-43553c8,10.0845392817
qmof-4366366,13.5852796398
qmof-43894b8,2.5766678073
qmof-43a70d7,1.9969825253
qmof-43dc9b0,6.1535712258
qmof-43ea48b,12.1213298249
qmof-43ef3a1,3.3501591724
qmof-43f2897,0.0
qmof-43f35d6,24.7632455528
qmof-43f87f1,3.2360585267
qmof-4409f74,13.4455466515
qmof-4410553,2.003464833
qmof-4412024,1.2833616849
qmof-44308c2,10.5104255341
qmof-44399ca,16.7306210729
qmof-444a042,6.9745612735
qmof-444b94b,4.4673997653
qmof-444e62d,0.0
qmof-4454b13,0.3573142459
qmof-4455fd4,0.0
qmof-4456d2f,0.0092541613
qmof-445834a,2.9407439408
qmof-445a47d,2.2439876571
qmof-447061d,0.0035361997
qmof-4482e16,1.6696396393
qmof-449a0d1,9.248458042
qmof-449f257,7.7814845635
qmof-44ab466,1.8048680782
qmof-44bb29e,5.4706664604
qmof-44ccf24,2.6336145827
qmof-44d0651,4.4512540524
qmof-44e4b0a,0.8010672889
qmof-44ebd89,0.9668753304
qmof-44f7b77,2.775002462
qmof-44f9ad0,9.8427681637
qmof-44fa197,3.0690848245
qmof-4508cc7,5.2265632116
qmof-450ce99,11.7558061898
qmof-450de13,7.3425618813
qmof-4513e39,8.9130959638
qmof-4514cfa,15.4673405695
qmof-451bd3c,3.2856371781
qmof-451e247,10.1900633837
qmof-452ad60,12.0319997267
qmof-4543fa9,14.0255413389
qmof-45499da,17.0413926577
qmof-455e906,2.8070705475
qmof-4566a23,1.3200635666
qmof-456d03e,3.659931426
qmof-456d4d5,0.0
qmof-45780fc,17.8736330193
qmof-4581200,3.450854531
qmof-45a18aa,0.4750476362
qmof-45ac375,2.6616413863
qmof-45ac749,6.4436965832
qmof-45b64b9,2.5582666871
qmof-45da722,9.7134117906
qmof-45eb13a,2.1351896849
qmof-45ec415,9.2343978489
qmof-4601464,2.8506613269
qmof-4607b04,1.0125849505
qmof-46137d9,0.1649598187
qmof-4615dbd,10.6952079542
qmof-4628b51,1.3443874622
qmof-465ca4f,1.8719851866
qmof-465da86,8.4628173759
qmof-467f2a8,1.8724606541
qmof-46868df,15.0918545387
qmof-4687641,4.2503684573
qmof-4695aa0,3.0081718308
qmof-469b6f3,2.4800603601
qmof-46a169e,6.3859545225
qmof-46a5fba,4.3604502361
qmof-46ac557,2.537466356
qmof-46b122f,7.388025581
qmof-46bfe26,1.6326991255
qmof-46c0e50,9.5560176755
qmof-46c6f8b,3.9842180001
qmof-46c80ba,9.8426374511
qmof-46cb25f,17.1497429976
qmof-46d3985,2.1660058629
qmof-46f2ccb,2.4894530777
qmof-472da64,1.521995208
qmof-47472ea,1.4026807952
qmof-477477e,2.7338996165
qmof-477aba3,2.5826824792
qmof-477bf52,15.6458684699
qmof-47a6fdf,1.6809641355
qmof-47bb195,1.6928856926
qmof-47bbdd7,5.3531702719
qmof-47be35c,8.478418806
qmof-47c6a17,2.5079861371
qmof-47e3d9b,4.8404841056
qmof-47efcfb,6.248515828
qmof-480a539,3.594611928
qmof-4836169,1.2231342638
qmof-48426ba,0.9380266183
qmof-484e169,0.7267968211
qmof-48537be,4.4049390948
qmof-489edf7,0.0
qmof-48a177e,0.7131706216
qmof-48a8af6,19.3252755894
qmof-48a9b54,20.6240485764
qmof-48b2ade,3.3365653041
qmof-48b6c68,6.4452134363
qmof-48c47a7,0.2059932487
qmof-48c7a7e,2.0871779847
qmof-48c7af3,2.5515114963
qmof-48d7079,2.8297444922
qmof-48e9003,3.0456406812
qmof-48eac80,6.1882556061
qmof-48ff45a,2.0430615585
qmof-4912f4f,3.4366042638
qmof-492bc03,1.1501097947
qmof-493416b,1.6622220733
qmof-4943353,0.0150083361
qmof-4949753,18.5582320022
qmof-494e653,0.0
qmof-495436a,1.0324538147
qmof-49593d6,9.9262745223
qmof-4962cd2,6.0390108342
qmof-4972f5c,2.5958372876
qmof-497807e,6.6418150305
qmof-497c336,1.3977339979
qmof-49849ba,3.3668215774
qmof-49bf8ce,4.2765905022
qmof-49c233f,5.5126803577
qmof-49c86f7,0.0922771728
qmof-49d94c9,2.9095851673
qmof-49dab8b,0.0
qmof-49df74b,3.1576920686
qmof-49e03d8,1.867223696
qmof-49ea619,3.9941282587
qmof-4a0043c,0.6822317182
qmof-4a015d8,15.3944855577
qmof-4a1e114,1.3147047691
qmof-4a30927,11.613576918
qmof-4a41a68,0.1257326942
qmof-4a4ca58,5.7546373186
qmof-4a54aa8,5.6882954778
qmof-4a57b79,11.0718522163
qmof-4a5df1e,0.1449349889
qmof-4a7a5ba,8.7132982355
qmof-4a7f527,15.4872637389
qmof-4a83905,0.6726448373
qmof-4a90c3e,6.4561819578
qmof-4a96ec6,6.0050974493
qmof-4aab35a,0.1156603066
qmof-4aba306,4.7182581269
qmof-4ac688c,1.4754587271
qmof-4ad1a5b,4.2995135421
qmof-4ad733e,17.3837135513
qmof-4ae51cc,10.254952249
qmof-4ae6ad4,16.5526773403
qmof-4ae806b,8.523848579
qmof-4afff6e,3.2025942305
qmof-4b067b3,4.2097449948
qmof-4b1ef88,1.614608183
qmof-4b2d1bb,4.0686743835
qmof-4b35a9e,3.4042198294
qmof-4b4837b,12.4959260402
qmof-4b4a465,4.3862037521
qmof-4b5176a,15.4924542598
qmof-4b57e43,8.7347548563
qmof-4b5a943,15.2734087426
qmof-4b70fb1,7.9851840738
qmof-4b9332b,16.8727883179
qmof-4b93797,9.2835933232
qmof-4b9877b,9.5784232929
qmof-4ba8a8c,7.8571908679
qmof-4bb4e21,1.6983964618
qmof-4bbe9a9,21.3008728794
qmof-4bdce90,5.8657259779
qmof-4be80e4,0.7006783007
qmof-4c021c6,4.7591499772
qmof-4c046ed,11.2984046174
qmof-4c3f2da,10.5934695443
qmof-4c4d6c3,0.753111828
qmof-4c6786c,1.2998061096
qmof-4c6c409,2.3906928247
qmof-4c74de4,17.0401438132
qmof-4c7b8e3,8.1119794575
qmof-4c83681,16.2342913987
qmof-4c88fab,1.5108028619
qmof-4ca6257,0.0006450537
qmof-4cbb664,5.2307332083
qmof-4cc46fe,1.0340146492
qmof-4cc90a1,0.0
qmof-4cd6b6d,2.8013509856
qmof-4d08885,1.3802083085
qmof-4d0c1e9,4.1009510545
qmof-4d114b5,0.9502615829
qmof-4d13769,12.0900817001
qmof-4d1cebd,16.3151195619
qmof-4d1f71a,0.0
qmof-4d370e9,2.7931809429
qmof-4d3ba60,1.6991870452
qmof-4d5a835,8.9983295777
qmof-4d5bb8c,2.4079522078
