name,adsorption
qmof-25097fe,18.2630305732
qmof-250bcfe,5.1352046863
qmof-25172f2,1.7928490162
qmof-2522b56,4.541372628
qmof-2530fd3,7.9127814853
qmof-2531f43,4.3836284267
qmof-25323e3,0.4831196472
qmof-2549388,9.5785830074
qmof-2556db0,22.9447725435
qmof-25615fd,11.4109111167
qmof-2563b1d,4.218735696
qmof-257e499,6.3692441801
qmof-258a220,11.7592824526
qmof-2593f7a,1.9940657306
qmof-25a03d3,7.381657548
qmof-25b107a,9.0943333189
qmof-25bf9fa,0.9876958537
qmof-25cd768,4.7582244664
qmof-25d399e,11.0829633948
qmof-25d4e9e,6.0525506143
qmof-25da5b8,4.6239921526
qmof-25dcace,2.8776442412
qmof-25e0d36,2.6336240038
qmof-25f9758,1.0039228844
qmof-2605824,0.0
qmof-260d2c2,2.5704210132
qmof-261717e,2.5002365099
qmof-2634ae7,14.9915476746
qmof-2636c37,5.4306061773
qmof-263b2dd,8.9972545898
qmof-263fad6,6.125415851
qmof-263fe94,13.5926189337
qmof-26447ba,12.2992600542
qmof-264c381,2.7041866464
qmof-2665f66,11.2959258422
qmof-26670ca,4.5376637214
qmof-267b04e,1.75589045
qmof-267f8b8,2.9508247099
qmof-268888c,4.8528199621
qmof-2689225,20.7210635794
qmof-26920f5,6.9249049633
qmof-269e2b1,8.9804693922
qmof-26a5292,6.707429604
qmof-26b1eed,0.0
qmof-26b69bc,2.2109588768
qmof-26c23d6,9.0171969825
qmof-26d0da3,2.8816951441
qmof-26d7f43,3.1515996486
qmof-26dc3b8,1.7693273448
qmof-26df13b,3.9603720419
qmof-26e476a,10.4069897301
qmof-26f482f,2.3394208653
qmof-26fbb22,2.8512563581
qmof-270bfcd,1.8681560553
qmof-271c0b2,21.9414461807
qmof-272c907,2.6361664409
qmof-273a582,4.595377443
qmof-275272e,10.3530257171
qmof-275ec22,2.7688760742
qmof-276e333,12.3490052327
qmof-276fc31,7.7884479727
qmof-277f9e3,8.2433736476
qmof-277fc99,3.3333882154
qmof-279dffa,6.8195361686
qmof-27a6787,1.1778932934
qmof-27b7e03,2.8000479266
qmof-27ba6e2,14.4503624119
qmof-27baed2,4.9494603961
qmof-27cac2c,1.7105261615
qmof-27df637,16.6894520883
qmof-27df7c3,0.0017035032
qmof-27e06c0,6.0842606561
qmof-27e2c83,6.3717059154
qmof-280792c,3.4108269676
qmof-280a103,9.3085448483
qmof-2819d4e,0.0
qmof-2831c65,13.9851982786
qmof-283cd9f,5.5735482172
qmof-2846d73,5.4053005607
qmof-28498f0,2.8608695952
qmof-2855399,15.0529968776
qmof-285770a,9.1117717438
qmof-285773f,2.8015562853
qmof-2875770,1.8449662924
qmof-287b33e,14.4641696872
qmof-288d36e,1.7644814826
qmof-289df5f,3.4984738231
qmof-28acf7f,4.1282560558
qmof-28c2c0e,1.9209603007
qmof-28cf744,6.0502082708
qmof-28d73ee,8.4461645088
qmof-28e7dd1,5.1602474896
qmof-28ef1e5,3.8195014434
qmof-28f98c4,19.1635559317
qmof-29040b3,0.8969187478
qmof-29106ae,21.0420154161
qmof-291b6b8,1.0320624931
qmof-292f4be,1.7287563039
qmof-293bef6,4.8298321314
qmof-293c249,2.5341051204
qmof-293ef61,4.7492794608
qmof-2956a93,10.7015083707
qmof-296785d,2.5605825731
qmof-296feb8,1.7798357079
qmof-2972f3b,18.7124062113
qmof-29755e5,1.6089932128
qmof-2991840,2.0265495625
qmof-29b290a,1.7734153223
qmof-29be2c9,4.5989162481
qmof-29c0bd6,20.011302923
qmof-29c7dbe,13.8654711638
qmof-29d5123,2.5270610749
qmof-29f1fa9,4.6616117962
qmof-2a10237,3.2493968352
qmof-2a29927,0.6877628801
qmof-2a38a87,0.0
qmof-2a38bcc,0.0
qmof-2a39bb7,0.0004865531
qmof-2a46038,0.7872182126
qmof-2a4c288,20.0469083776
qmof-2a5ad82,4.3186667888
qmof-2a5beeb,17.9851317808
qmof-2a66433,3.673484383
qmof-2a66aa3,2.8992049055
qmof-2a66c48,4.4019301652
qmof-2a6bcbd,0.6903272398
qmof-2a6d3cc,11.3920147641
qmof-2aa55ae,0.0
qmof-2aaaa2a,4.4959250877
qmof-2adc999,4.1258864977
qmof-2ae9d62,6.8728196012
qmof-2aecb3c,0.160815171
qmof-2b10e5e,8.6391741341
qmof-2b1d7b8,11.0486383793
qmof-2b207a3,0.0001984921
qmof-2b24084,4.3958561823
qmof-2b284cb,4.8711551534
qmof-2b2e2fd,1.5650586996
qmof-2b58edc,1.1696706902
qmof-2b64584,2.1306521376
qmof-2b65e1f,5.9850772822
qmof-2b7dbda,10.4837052837
qmof-2b9efc6,1.3672483829
qmof-2ba6a09,9.0745799746
qmof-2bae975,1.5913036895
qmof-2bd5e0f,17.7108980056
qmof-2bdd6ef,5.7001573665
qmof-2bf3de2,2.8325375576
qmof-2bf6c21,12.3249447555
qmof-2bff013,5.5587487084
qmof-2c06bb8,4.2616584854
qmof-2c0fa92,2.4666564974
qmof-2c173c2,0.0
qmof-2c17849,0.0
qmof-2c1dd80,4.5985755433
qmof-2c2f45b,6.2626752544
qmof-2c3b167,4.0626012785
qmof-2c408e6,2.780821689
qmof-2c42f2a,7.5494941766
qmof-2c46c8a,11.0609046356
qmof-2c52fd4,1.9442038699
qmof-2c7948e,2.5918711124
qmof-2c7b82d,8.430908125
qmof-2cac69d,13.7287055224
qmof-2cc02cf,5.2766255577
qmof-2cc1b33,8.9975950633
qmof-2cd9068,8.5822417415
qmof-2cda290,2.9857637224
qmof-2cdf06a,6.500444173
qmof-2cf5504,11.76577051
qmof-2cfb7a7,4.656976835
qmof-2d067ad,15.4987291409
qmof-2d0ea93,1.0587701105
qmof-2d0fa88,7.3337198873
qmof-2d1ab29,5.0661724687
qmof-2d2b8f2,2.4398709125
qmof-2d48467,8.9690682649
qmof-2d4b95d,7.2033494048
qmof-2d5d814,6.6785703081
qmof-2d6d0e3,4.0351224811
qmof-2d6e25d,14.0860132732
qmof-2d7b141,0.0
qmof-2d7eb5a,7.9424185054
qmof-2d7ec53,0.000984239
qmof-2d84c77,5.0155228023
qmof-2d86fa0,10.4887623659
qmof-2d8d50c,9.4190757737
qmof-2d90005,12.8851533386
qmof-2da37e8,12.8167109349
qmof-2dab706,4.0235309073
qmof-2dbf6de,11.0973444186
qmof-2dc3acb,2.7810029887
qmof-2dc97fa,0.7562446511
qmof-2de4c15,0.0
qmof-2dfbd1a,4.4303001592
qmof-2e1a19d,1.7971955761
qmof-2e1bdda,0.6396678396
qmof-2e2337f,6.7574302047
qmof-2e27258,6.9285300654
qmof-2e2bcea,14.554505122
qmof-2e2ea03,7.3733886263
qmof-2e34efd,8.8053055858
qmof-2e8198f,3.0842996855
qmof-2e932db,3.0888901903
qmof-2eaaadb,6.4591276649
qmof-2eac1e9,1.2092293186
qmof-2ec307c,1.6009724397
qmof-2eea506,2.1019921753
qmof-2efade9,0.2637732262
qmof-2f0e952,1.2316979687
qmof-2f13274,10.9597916921
qmof-2f226ec,7.5724720171
qmof-2f29597,0.9298093449
qmof-2f3b6d6,0.7814763542
qmof-2f4f5e2,2.078376477
qmof-2f5ad9e,3.1233557653
qmof-2f63607,1.1379691559
qmof-2f6a6a9,1.2200596509
qmof-2f736ac,5.0245296638
qmof-2f9c233,6.0766593246
qmof-2fa0c87,1.4242133593
qmof-2fa85e9,1.243467005
qmof-2fabd00,6.7349221595
qmof-2facfc9,4.3999591006
qmof-2fd7be7,1.8438687911
qmof-2fe05e8,6.3110253794
qmof-2ff52f1,2.3535719249
qmof-2ff6bbd,5.7646747725
qmof-2ff6d74,6.5843558565
qmof-3010cb1,9.5030187842
qmof-3015109,2.790316436
qmof-301845c,6.8309267693
qmof-3019c97,2.3430806956
qmof-3026c2e,3.1808632942
qmof-30293ad,8.4210642187
qmof-302ad52,4.9350241519
qmof-303620d,6.895630913
qmof-3043836,1.8719290305
qmof-304d957,13.1406353277
qmof-305bca1,8.6739783775
qmof-305c717,1.3298323894
qmof-3062571,0.4114033887
qmof-30641d6,4.24496365
qmof-306aa03,1.3045820178
qmof-307d2e1,1.699829854
qmof-30870a6,1.5274871709
qmof-308748b,2.1814671162
qmof-308beb7,0.2270355451
qmof-308fadd,0.0122795423
qmof-30a8228,3.6623239396
qmof-30b35a0,5.3678133237
qmof-30b4df3,1.5805655281
qmof-30b752e,1.5784670282
qmof-30d0a05,8.8840636221
qmof-30dfda8,9.4331216609
qmof-30f908c,5.250691211
qmof-311d91b,1.3376341329
qmof-311e4d4,3.21016819
qmof-311f528,1.1750036827
qmof-3133aaf,2.9616667823
qmof-3133b45,1.0377643502
qmof-3135ad4,1.1744974738
qmof-313a3a9,4.5030226939
qmof-314b14f,3.2308300745
qmof-314b4d0,3.3528134567
qmof-31585f8,2.6900368455
qmof-3168ba7,12.9757978414
qmof-316a890,3.8314628603
qmof-3172fe0,0.0
qmof-31812e1,6.0425720311
qmof-318281a,1.0755523243
qmof-3183880,4.88136417
qmof-31b7998,0.9029543768
qmof-31bac1a,10.6292954515
qmof-31bf571,1.2494057059
qmof-31ce794,0.0028895239
qmof-31db037,2.3240593872
qmof-31e0669,2.2461498559
qmof-320bc35,10.3237699151
qmof-322e474,0.0
qmof-326f778,0.0
qmof-327888f,27.0523626043
qmof-32894ad,0.4540975352
qmof-32a57b9,5.1622090465
qmof-32b966b,0.9466884534
qmof-32c07bc,10.1098280509
qmof-32cde2f,1.0479524679
qmof-32d0b5f,2.8199353961
qmof-32dc85c,0.8460667287
qmof-32df618,3.5086996587
qmof-32fa595,1.6770592095
qmof-3300f6d,2.251946022
qmof-3311ce4,10.3161241371
qmof-33426df,3.8242713363
qmof-3343792,9.4910481742
qmof-334c891,1.7122370588
qmof-33535cf,1.8637522794
qmof-3356268,0.9373398847
qmof-3362f4b,1.5659776173
qmof-3366fb1,16.152536362
qmof-33704d1,6.5015481744
qmof-33775e9,0.5909693384
qmof-33a1180,3.5254881765
qmof-33b0cbe,1.9165038018
qmof-33c5b15,3.3329746346
qmof-33c6e83,20.6211098839
qmof-33d0d22,6.4197146062
qmof-340b60d,3.8376091163
qmof-3422a7a,0.4433631787
qmof-34239b6,0.772194431
qmof-3433e2e,3.7134575512
qmof-3438d5e,6.5604069197
qmof-34451ee,9.6594860548
qmof-344d33b,2.7949392995
qmof-344e01a,6.1486444827
qmof-344ed8d,1.8656028371
qmof-3450d20,5.5907838641
qmof-3458e32,4.6583973587
qmof-345d728,1.9510306269
qmof-34626db,0.4617946364
qmof-3467823,20.7077702608
qmof-3477ecf,5.0278776941
qmof-347c03b,6.3433605759
qmof-3480067,0.886926062
qmof-348cf26,5.2894805657
qmof-349a9a4,7.6626996049
qmof-349c5f1,1.6616299804
qmof-34b904a,6.9347697793
qmof-34bb4c6,6.803167916
qmof-34c6dd2,1.7398335319
qmof-34e2533,1.7403306298
qmof-350ecfc,2.4789563217
qmof-35465ea,10.6458606776
qmof-355e9d2,0.2538119047
qmof-356051c,5.5138878107
qmof-3569d68,14.9897451949
qmof-358ca87,3.552722098
qmof-35a1fbe,11.4193675238
qmof-35c8beb,17.7609505324
qmof-35cbef3,3.2212135573
qmof-35da657,9.0059930059
qmof-35e0b44,2.6973537054
qmof-35e2d08,8.1428980108
qmof-35e3fcd,8.6030429851
qmof-35f76d8,0.0002021466
qmof-3611f73,1.7248101911
qmof-361324a,6.3887525496
qmof-361489d,2.8036674548
qmof-361ef97,13.7278298163
qmof-3620829,24.6087875093
qmof-362bef5,9.3344969821
qmof-3630fc5,6.1142888416
qmof-3642ccf,9.4115215294
qmof-365993a,1.8132392151
qmof-365a308,5.2486864619
qmof-36637a2,6.4205932714
qmof-3663888,2.4650625546
qmof-369262d,13.9883461525
qmof-369e546,11.1528208272
qmof-36a096b,1.8296973989
qmof-36d05de,6.9833589447
qmof-36d73a2,11.6059464003
qmof-36e178b,7.7308318922
qmof-36ea904,4.253665808
qmof-36f1dad,0.6870066041
qmof-370639b,1.6122184846
qmof-3710948,0.0
qmof-37173e4,3.7794e-06
qmof-371eb98,0.9291492849
qmof-372862a,2.9136925882
qmof-3736d07,12.5291059094
qmof-37419af,2.6280720149
qmof-3747ebf,4.0507350577
qmof-3751e61,12.371427842
qmof-376ea57,11.3210277283
qmof-377088f,13.4066116272
qmof-379b14c,3.7874727586
qmof-379cac0,3.1005622623
qmof-379d04e,5.3644570626
qmof-37abdc8,3.1244575887
qmof-37c4e53,2.6542791541
qmof-37ce617,13.9041500163
qmof-37d0bc7,1.4798342697
qmof-37d4c1f,6.8915163682
qmof-37ec311,2.2889954042
qmof-37f3872,8.0226093772
qmof-37f5b8b,12.608101024
qmof-37ff53b,3.6668572666
qmof-380313c,1.0176304004
qmof-380c3ba,1.091823231
qmof-38110c9,5.1791903162
qmof-3816edb,2.7940698265
qmof-382b996,1.461526501
qmof-3830979,5.8567836776
qmof-3843ed6,1.3672629842
qmof-38471da,3.3065522252
qmof-384ba2d,8.6307360659
qmof-3854840,13.7201417795
qmof-3855e24,2.4524501591
qmof-385b6d0,2.3054689507
qmof-386ffdd,0.2495021392
qmof-3873aad,11.4479396579
qmof-387bd70,0.0708693399
qmof-38ae9d1,2.9977130734
qmof-38c1bdc,1.5788058108
qmof-38c31e8,3.5954262559
qmof-38c74f5,9.5744041526
qmof-38e57cf,1.174858851
qmof-38eac89,9.8363535714
qmof-38fda8a,1.8215953724
qmof-39099d2,2.2850902026
qmof-391b266,12.8589608553
qmof-391d6b2,3.7009097596
qmof-39217f4,0.0001003844
qmof-3926452,25.0376667342
qmof-3948834,3.9630998597
qmof-394c590,10.0759844741
qmof-3957f91,2.7567682979
qmof-396346d,4.7260519071
qmof-3966050,4.5126804953
qmof-3983644,2.1991705236
qmof-3993bd4,4.9910096959
qmof-399a9ae,12.0162927879
qmof-39a14c2,1.870849107
qmof-39ac50b,7.1149067651
qmof-39c37e1,0.0
qmof-39c9aa4,3.5732558678
qmof-39e9da1,8.1865835539
qmof-39ee1ff,8.665998871
qmof-39f5039,0.0
qmof-39fec9e,4.1742910353
qmof-3a01552,4.5127687314
qmof-3a17125,1.1187201814
qmof-3a2fafd,2.129188041
qmof-3a3414f,2.458058561
qmof-3a40928,1.6223233827
qmof-3a44113,19.7272214528
qmof-3a578f8,9.1484111066
qmof-3a5888d,4.269784
qmof-3a762f1,11.0374130139
qmof-3a8ea62,0.2994598484
qmof-3a95f6e,4.7914437131
qmof-3a9ad54,5.6879890674
qmof-3a9cbbf,2.2118892424
qmof-3aa5315,0.7969135582
qmof-3ab81f0,2.3881356502
qmof-3ac3d82,1.640949854
qmof-3acfc49,13.3735944874
qmof-3adbe2b,5.9781796983
qmof-3ae6dad,4.0999903892
qmof-3aea4c9,11.8753538101
qmof-3aef9ac,2.5141916053
qmof-3b03b08,1.6167780727
qmof-3b090b8,6.1065316703
qmof-3b1bdfe,4.4814466447
qmof-3b1c2bf,1.8420798361
qmof-3b397bb,5.6266370963
qmof-3b418e4,2.4113408988
qmof-3b48e5d,4.547405983
qmof-3b54739,2.0723630478
qmof-3b556a3,4.3483702523
qmof-3b6404c,5.085123016
qmof-3b648fa,1.0855814503
qmof-3b672a9,0.0002974888
qmof-3b6e003,1.4154335904
qmof-3b8baba,2.559390674
qmof-3b8de98,1.8201879342
qmof-3ba428a,7.8287007102
qmof-3bb2216,1.560240047
qmof-3bb58fe,15.7626999326
qmof-3bc2493,1.2231015047
qmof-3bd7f7d,6.5984035345
qmof-3bd80fc,8.8446870903
qmof-3bddfea,1.3016507134
qmof-3be1907,2.2276718207
qmof-3be3004,0.8830969916
qmof-3beea42,5.6234918632
qmof-3bf519f,1.6927054064
qmof-3bf57c7,9.8738294265
qmof-3bf9a94,6.4380785316
qmof-3bfcb01,2.9581137151
qmof-3c1695e,6.4337040844
qmof-3c1d573,7.4212062291
qmof-3c3b297,9.8898164199
qmof-3c42ae2,1.6892427796
qmof-3c4af4a,8.5889827448
qmof-3c4fdf0,17.8809300651
qmof-3c52004,2.2858208022
qmof-3c5606f,1.3786869029
qmof-3c63b34,11.9334033169
qmof-3c64d87,0.2281228894
qmof-3c773f5,16.5449163352
qmof-3c797de,0.2611528361
qmof-3c935c8,4.3071601936
qmof-3c9c79f,10.3316269142
qmof-3c9f875,0.0
qmof-3cb39d1,1.8166331778
qmof-3cc0d7f,0.9303586676
qmof-3cc8d7b,4.5129e-06
qmof-3cd008c,10.1592661916
qmof-3cd126c,12.5933089899
qmof-3cd6c37,2.5283335777
qmof-3cdafab,17.8396592616
qmof-3ce4a78,3.6185871454
qmof-3cfc4c8,0.0
qmof-3d0d93c,0.7205623746
qmof-3d2f7b4,9.5865948627
qmof-3d37893,9.3595404819
qmof-3d403e9,7.1144922348
qmof-3d42878,2.3619094652
qmof-3d45a02,1.5889336218
qmof-3d5b416,1.0937922245
qmof-3d670d8,15.6901375633
qmof-3d69dee,7.9840623061
qmof-3d70d00,1.1635830018
qmof-3d7169c,3.4289987121
qmof-3d7f145,5.5617270067
qmof-3d85027,19.6056206876
qmof-3d85a5e,0.0
qmof-3d9a749,1.52091412
qmof-3d9ac1d,0.5441872566
qmof-3da84ce,13.9902472959
qmof-3daccc9,4.4285755407
qmof-3dafa19,9.2610496561
qmof-3de33e8,1.4201268202
qmof-3df48c9,0.6780402982
qmof-3dfbcbd,0.0
qmof-3e0685e,7.0029867784
qmof-3e11821,21.4680190202
qmof-3e2b99e,5.6027727492
qmof-3e43357,0.4165714975
qmof-3e52596,11.4882623753
qmof-3e5a59b,0.7773158555
qmof-3e6426e,10.42910871
qmof-3e64bdb,1.8810653578
qmof-3e7690a,2.0088955049
qmof-3e925fc,0.0908428267
qmof-3e92cd3,11.4877892741
qmof-3ea18fa,0.0008454697
qmof-3ea6cae,2.7991883728
qmof-3eac45e,18.1288896956
qmof-3eb70fd,7.1887715081
qmof-3ec17f9,25.2584506515
qmof-3eca592,3.3182645862
qmof-3ecaab7,9.5071404169
qmof-3ed2303,3.5143288461
qmof-3ed9eea,1.2443729775
qmof-3ede64b,8.0128608757
qmof-3eec122,0.7078922248
qmof-3eee18d,2.1950153407
qmof-3eeeed6,6.7771592346
qmof-3ef068e,17.0454113818
qmof-3ef4448,7.6157450023
qmof-3f035fa,2.372258459
qmof-3f1fb36,3.7958049754
qmof-3f2647a,5.0510548328
qmof-3f26b0e,12.9681889427
qmof-3f348f5,1.5863110717
qmof-3f4a719,0.7858344956
qmof-3f4c77b,1.9523462073
qmof-3f60c96,14.8236358231
qmof-3f653e6,10.5313119484
qmof-3fa90d2,11.3520453093
qmof-3fb0086,3.0817296814
qmof-3fb24cf,17.4829683453
qmof-3fc9985,3.5539203807
qmof-3fcd371,5.410123716
qmof-3fcf6ee,4.6982979498
qmof-3fd032f,0.7812943535
qmof-3fe24b2,5.2031390598
qmof-3fe445a,6.2319940095
qmof-3ff5349,2.2876152856
qmof-3ff7d04,5.4953346235
qmof-3ff9206,2.2638001709
qmof-4010ec2,6.6056477823
qmof-4021069,0.0
qmof-4028dc6,3.2322594455
qmof-4048940,22.9117785243
qmof-4050181,3.4265153435
qmof-4060ec8,1.9367610389
qmof-406165e,4.2110306615
qmof-40713e8,5.7246057761
qmof-4086205,0.0009991645
qmof-409a8b7,9.9487161139
qmof-409e539,3.5368884614
qmof-40b01a1,0.7895987364
qmof-40b4826,3.6742104957
qmof-40b4fc7,5.3181296719
qmof-40c4e6c,7.1936239245
qmof-40d569a,4.7652916979
qmof-40d903d,4.4053794035
qmof-40d9081,3.1905538954
qmof-40df442,8.6383777725
qmof-40eaaed,8.8761954364
qmof-40edf6a,5.3202019433
qmof-40eecfd,0.5649337478
qmof-40f78ce,17.0308863007
qmof-40fadd9,10.8449462004
qmof-41074b5,5.6521116987
qmof-4107527,1.3602499653
qmof-41141ee,8.9892143329
qmof-412a7c1,2.8836507052
qmof-412a896,5.6475897056
qmof-4134e8a,3.6839e-06
qmof-413599e,7.7720185286
qmof-4138536,3.0308671596
qmof-413fe22,1.9369534218
qmof-417545d,13.5977629704
qmof-417c826,2.6098420816
qmof-418ac25,11.3241769032
qmof-4190be0,2.2226810988
qmof-419f734,9.4416611091
qmof-41a9f24,0.0
qmof-41acdfe,3.4099772884
qmof-41ae7d7,6.4775005748
qmof-41b92d0,5.565609231
qmof-41c3d42,5.4051590346
qmof-41c609e,8.2927520599
qmof-41ca5a1,0.0001451593
qmof-41cd4ee,0.0
qmof-41f5a4b,2.4171028577
qmof-4203cdb,0.9340561192
qmof-42062c2,1.8576452085
qmof-421195c,0.4707037187
qmof-4213381,7.9571016054
qmof-4234b3d,8.17189e-05
qmof-424ce8c,11.1227042205
qmof-4256080,3.6387075213
qmof-425fd89,1.2590192901
qmof-4268462,13.8426609782
qmof-4268a9c,0.7841937171
qmof-4296a72,6.0015324104
qmof-42a8827,10.6925967981
qmof-42ad75b,0.2996083939
qmof-42b6a5d,13.6447025366
qmof-42b6d9f,0.9177508899
qmof-42cd6b1,13.5138544287
qmof-42d5f8c,3.6889597997
qmof-42e7848,9.7545280396
qmof-42e8bf9,1.1457902889
qmof-43001f3,13.6148125361
qmof-4300cc0,8.2802255594
qmof-4304595,3.4208522902
qmof-4315d6e,1.1324566992
qmof-431b93f,6.1140184635
qmof-431f8cc,15.9206428612
qmof-4321050,1.5370741505
qmof-4333405,2.3987005575
qmof-43553c8,10.2011575118
qmof-4366366,13.2390732394
qmof-43894b8,2.5767966471
qmof-43a70d7,2.0165602181
qmof-43dc9b0,6.0362992257
qmof-43ea48b,12.1736588297
qmof-43ef3a1,3.2900541265
qmof-43f2897,0.0
qmof-43f35d6,24.3351103888
qmof-43f87f1,3.1040540296
qmof-4409f74,13.3402497936
qmof-4410553,1.8430293662
qmof-4412024,1.2845675925
qmof-44308c2,10.3817298619
qmof-44399ca,16.5557098285
qmof-444a042,6.9764714738
qmof-444b94b,4.4840257203
qmof-444e62d,0.0
qmof-4454b13,0.3054023879
qmof-4455fd4,0.0
qmof-4456d2f,0.0127990034
qmof-445834a,2.9062355885
qmof-445a47d,2.2490864539
qmof-447061d,0.0047236514
qmof-4482e16,1.6662202108
qmof-449a0d1,8.7642405978
qmof-449f257,7.7520886127
qmof-44ab466,16.5602115595
qmof-44bb29e,5.2955220844
qmof-44ccf24,2.6337511398
qmof-44d0651,4.4529797417
qmof-44e4b0a,0.8010672889
qmof-44ebd89,1.5143339902
qmof-44f7b77,3.6910729325
qmof-44f9ad0,9.8934832401
qmof-44fa197,3.1624566212
qmof-4508cc7,5.1490783942
qmof-450ce99,11.5991120683
qmof-450de13,7.5173437707
qmof-4513e39,8.928740835
qmof-4514cfa,15.087513184
qmof-451bd3c,3.2616750529
qmof-451e247,10.4013002525
qmof-452ad60,11.7968662999
qmof-4543fa9,13.9317377015
qmof-45499da,16.7433748663
qmof-455e906,2.7903555605
qmof-4566a23,2.454921524
qmof-456d03e,3.659931426
qmof-456d4d5,0.0
qmof-45780fc,17.8815995766
qmof-4581200,3.6936516982
qmof-45a18aa,0.4750476362
qmof-45ac375,12.8425025862
qmof-45ac749,6.3916750478
qmof-45b64b9,2.5606172128
qmof-45da722,9.6067996362
qmof-45eb13a,2.1351896849
qmof-45ec415,8.9586621096
qmof-4601464,2.7584042529
qmof-4607b04,0.9400267334
qmof-46137d9,0.2127844011
qmof-4615dbd,10.531609089
qmof-4628b51,1.3440033491
qmof-465ca4f,1.8775861749
qmof-465da86,8.4367671061
qmof-467f2a8,2.5282862088
qmof-46868df,14.966420555
qmof-4687641,4.4268458219
qmof-4695aa0,2.9552397471
qmof-469b6f3,2.4564492302
qmof-46a169e,6.4062521906
qmof-46a5fba,4.3282907224
qmof-46ac557,2.4734652401
qmof-46b122f,7.5288263236
qmof-46bfe26,1.6332400714
qmof-46c0e50,9.7446411662
qmof-46c6f8b,3.9841903319
qmof-46c80ba,9.8132515713
qmof-46cb25f,17.093795069
qmof-46d3985,2.1435073107
qmof-46f2ccb,3.533607596
qmof-472da64,1.515418812
qmof-47472ea,1.3756701256
qmof-477477e,2.7377359475
qmof-477aba3,2.4611922763
qmof-477bf52,15.0994954158
qmof-47a6fdf,1.6809641355
qmof-47bb195,1.6928856926
qmof-47bbdd7,5.6822792351
qmof-47be35c,8.3306096718
qmof-47c6a17,2.4529213321
qmof-47e3d9b,4.7355429073
qmof-47efcfb,6.2090781371
qmof-480a539,3.5945894617
qmof-4836169,1.2115858378
qmof-48426ba,0.8772588085
qmof-484e169,0.7267968211
qmof-48537be,4.3507944529
qmof-489edf7,0.0
qmof-48a177e,1.1660651494
qmof-48a8af6,19.0277346595
qmof-48a9b54,19.457698051
qmof-48b2ade,3.247804626
qmof-48b6c68,6.4178141419
qmof-48c47a7,0.2741772078
qmof-48c7a7e,2.020892042
qmof-48c7af3,2.5511480298
qmof-48d7079,15.2112694061
qmof-48e9003,3.1186409475
qmof-48eac80,6.122730231
qmof-48ff45a,2.0300957313
qmof-4912f4f,3.3673512959
qmof-492bc03,1.8286473864
qmof-493416b,1.6694318259
qmof-4943353,0.0164099379
qmof-4949753,18.2506238647
qmof-494e653,0.0
qmof-495436a,1.0101245834
qmof-49593d6,9.8317156944
qmof-4962cd2,5.7966266195
qmof-4972f5c,2.5767865952
qmof-497807e,6.6859664645
qmof-497c336,1.3977339979
qmof-49849ba,3.3792710686
qmof-49bf8ce,4.099060854
qmof-49c233f,5.4628920263
qmof-49c86f7,0.0749867695
qmof-49d94c9,2.9300869541
qmof-49dab8b,0.0
qmof-49df74b,3.2731482562
qmof-49e03d8,1.8165672688
qmof-49ea619,4.0432135083
qmof-4a0043c,0.613299247
qmof-4a015d8,15.1934595742
qmof-4a1e114,1.2970453928
qmof-4a30927,11.4329957796
qmof-4a41a68,0.2760953439
qmof-4a4ca58,5.782132721
qmof-4a54aa8,5.5645578427
qmof-4a57b79,11.1346018646
qmof-4a5df1e,0.1367539059
qmof-4a7a5ba,8.7644341269
qmof-4a7f527,15.1307286133
qmof-4a83905,1.2662012413
qmof-4a90c3e,6.4550010634
qmof-4a96ec6,6.0005812619
qmof-4aab35a,0.2524047332
qmof-4aba306,4.6941408918
qmof-4ac688c,1.4754587271
qmof-4ad1a5b,4.2889992813
qmof-4ad733e,17.4376693166
qmof-4ae51cc,10.1107225524
qmof-4ae6ad4,16.2119823272
qmof-4ae806b,8.1836365106
qmof-4afff6e,3.2423776896
qmof-4b067b3,4.1616817255
qmof-4b1ef88,1.4061858442
qmof-4b2d1bb,4.0272647047
qmof-4b35a9e,3.4415932868
qmof-4b4837b,12.4693397214
qmof-4b4a465,4.2522096085
qmof-4b5176a,15.4571481364
qmof-4b57e43,8.6764301899
qmof-4b5a943,14.571307871
qmof-4b70fb1,8.0259301178
qmof-4b9332b,16.561129944
qmof-4b93797,9.1168798397
qmof-4b9877b,9.5406342001
qmof-4ba8a8c,7.7190896177
qmof-4bb4e21,1.5701494871
qmof-4bbe9a9,21.280135986
qmof-4bdce90,5.9015195638
qmof-4be80e4,0.6967818547
qmof-4c021c6,4.7530495198
qmof-4c046ed,11.1680329001
qmof-4c3f2da,10.3580736175
qmof-4c4d6c3,0.6628952276
qmof-4c6786c,1.2917716658
qmof-4c6c409,2.3980367342
qmof-4c74de4,16.9513805488
qmof-4c7b8e3,8.1279182427
qmof-4c83681,15.721144741
qmof-4c88fab,2.4251718794
qmof-4ca6257,0.0009956264
qmof-4cbb664,5.2291025514
qmof-4cc46fe,1.0793959053
qmof-4cc90a1,0.0
qmof-4cd6b6d,2.8013509856
qmof-4d08885,1.427270892
qmof-4d0c1e9,4.123896994
qmof-4d114b5,0.9207559583
qmof-4d13769,12.0560461408
qmof-4d1cebd,16.0919687915
qmof-4d1f71a,0.0
qmof-4d370e9,2.7932906793
qmof-4d3ba60,1.7345468757
qmof-4d5a835,9.0054838865
qmof-4d5bb8c,2.3728855323
